x,y,z,prob
2.3933,1.4494,0,0.99000
2.4607,1.4494,0,0.99000
2.5281,1.4494,0,0.99000
2.5955,1.4494,0,0.99000
2.6629,1.4494,0,0.99000
2.7303,1.4494,0,0.99000
2.7978,1.4494,0,0.99000
2.8652,1.4494,0,0.99000
2.9326,1.4494,0,0.99000
3.0000,1.4494,0,0.99000
-3.0000,1.5169,0,0.01000
-2.9326,1.5169,0,0.01000
-2.8652,1.5169,0,0.01000
-2.7978,1.5169,0,0.01000
-2.7303,1.5169,0,0.01000
-2.6629,1.5169,0,0.01000
-2.5955,1.5169,0,0.01000
-2.5281,1.5169,0,0.01000
-2.4607,1.5169,0,0.01000
-2.3933,1.5169,0,0.01000
-2.3258,1.5169,0,0.01000
-2.2584,1.5169,0,0.01000
-2.1910,1.5169,0,0.01000
-2.1236,1.5169,0,0.01000
-2.0562,1.5169,0,0.01000
-1.9888,1.5169,0,0.01000
-1.9213,1.5169,0,0.01000
-1.8539,1.5169,0,0.01000
-1.7865,1.5169,0,0.01000
-1.7191,1.5169,0,0.01000
-1.6517,1.5169,0,0.01000
-1.5843,1.5169,0,0.01000
-1.5169,1.5169,0,0.01000
-1.4494,1.5169,0,0.01000
-1.3820,1.5169,0,0.01000
-1.3146,1.5169,0,0.01000
-1.2472,1.5169,0,0.01000
-1.1798,1.5169,0,0.01000
-1.1124,1.5169,0,0.01000
-1.0449,1.5169,0,0.01000
-0.9775,1.5169,0,0.01000
-0.9101,1.5169,0,0.01000
-0.8427,1.5169,0,0.01000
-0.7753,1.5169,0,0.01000
-0.7079,1.5169,0,0.01434
-0.6404,1.5169,0,0.02270
-0.5730,1.5169,0,0.05259
-0.5056,1.5169,0,0.11000
-0.4382,1.5169,0,0.11000
-0.3708,1.5169,0,0.11000
-0.3034,1.5169,0,0.11623
-0.2360,1.5169,0,0.17120
-0.1685,1.5169,0,0.17460
-0.1011,1.5169,0,0.20000
-0.0337,1.5169,0,0.22295
0.0337,1.5169,0,0.23120
0.1011,1.5169,0,0.23120
0.1685,1.5169,0,0.26359
0.2360,1.5169,0,0.47310
0.3034,1.5169,0,0.47310
0.3708,1.5169,0,0.47310
0.4382,1.5169,0,0.47310
0.5056,1.5169,0,0.59513
0.5730,1.5169,0,0.60430
0.6404,1.5169,0,0.61415
0.7079,1.5169,0,0.67984
0.7753,1.5169,0,0.74803
0.8427,1.5169,0,0.83089
0.9101,1.5169,0,0.85960
0.9775,1.5169,0,0.85960
1.0449,1.5169,0,0.88890
1.1124,1.5169,0,0.88890
1.1798,1.5169,0,0.93055
1.2472,1.5169,0,0.93810
1.3146,1.5169,0,0.94370
1.3820,1.5169,0,0.94370
1.4494,1.5169,0,0.94489
1.5169,1.5169,0,0.98451
1.5843,1.5169,0,0.99000
1.6517,1.5169,0,0.99000
1.7191,1.5169,0,0.99000
1.7865,1.5169,0,0.99000
1.8539,1.5169,0,0.99000
1.9213,1.5169,0,0.99000
1.9888,1.5169,0,0.99000
2.0562,1.5169,0,0.99000
2.1236,1.5169,0,0.99000
2.1910,1.5169,0,0.99000
2.2584,1.5169,0,0.99000
2.3258,1.5169,0,0.99000
2.3933,1.5169,0,0.99000
2.4607,1.5169,0,0.99000
2.5281,1.5169,0,0.99000
2.5955,1.5169,0,0.99000
2.6629,1.5169,0,0.99000
2.7303,1.5169,0,0.99000
2.7978,1.5169,0,0.99000
2.8652,1.5169,0,0.99000
2.9326,1.5169,0,0.99000
3.0000,1.5169,0,0.99000
-3.0000,1.5843,0,0.01000
-2.9326,1.5843,0,0.01000
-2.8652,1.5843,0,0.01000
-2.7978,1.5843,0,0.01000
-2.7303,1.5843,0,0.01000
-2.6629,1.5843,0,0.01000
-2.5955,1.5843,0,0.01000
-2.5281,1.5843,0,0.01000
-2.4607,1.5843,0,0.01000
-2.3933,1.5843,0,0.01000
-2.3258,1.5843,0,0.01000
-2.2584,1.5843,0,0.01000
-2.1910,1.5843,0,0.01000
-2.1236,1.5843,0,0.01000
-2.0562,1.5843,0,0.01000
-1.9888,1.5843,0,0.01000
-1.9213,1.5843,0,0.01000
-1.8539,1.5843,0,0.01000
-1.7865,1.5843,0,0.01000
-1.7191,1.5843,0,0.01000
-1.6517,1.5843,0,0.01000
-1.5843,1.5843,0,0.01000
-1.5169,1.5843,0,0.01000
-1.4494,1.5843,0,0.01000
-1.3820,1.5843,0,0.01000
-1.3146,1.5843,0,0.01000
-1.2472,1.5843,0,0.01000
-1.1798,1.5843,0,0.01000
-1.1124,1.5843,0,0.01000
-1.0449,1.5843,0,0.01000
-0.9775,1.5843,0,0.01000
-0.9101,1.5843,0,0.01000
-0.8427,1.5843,0,0.01000
-0.7753,1.5843,0,0.01000
-0.7079,1.5843,0,0.01000
-0.6404,1.5843,0,0.02171
-0.5730,1.5843,0,0.02270
-0.5056,1.5843,0,0.09791
-0.4382,1.5843,0,0.11000
-0.3708,1.5843,0,0.11000
-0.3034,1.5843,0,0.11000
-0.2360,1.5843,0,0.15114
-0.1685,1.5843,0,0.17460
-0.1011,1.5843,0,0.19235
-0.0337,1.5843,0,0.21210
0.0337,1.5843,0,0.23120
0.1011,1.5843,0,0.23120
0.1685,1.5843,0,0.23120
0.2360,1.5843,0,0.47310
0.3034,1.5843,0,0.47310
0.3708,1.5843,0,0.47310
0.4382,1.5843,0,0.47310
0.5056,1.5843,0,0.55410
0.5730,1.5843,0,0.60430
0.6404,1.5843,0,0.60430
0.7079,1.5843,0,0.67370
0.7753,1.5843,0,0.74142
0.8427,1.5843,0,0.81528
0.9101,1.5843,0,0.85960
0.9775,1.5843,0,0.85960
1.0449,1.5843,0,0.88890
1.1124,1.5843,0,0.88890
1.1798,1.5843,0,0.93198
1.2472,1.5843,0,0.93839
1.3146,1.5843,0,0.94370
1.3820,1.5843,0,0.94370
1.4494,1.5843,0,0.95144
1.5169,1.5843,0,0.99000
1.5843,1.5843,0,0.99000
1.6517,1.5843,0,0.99000
1.7191,1.5843,0,0.99000
1.7865,1.5843,0,0.99000
1.8539,1.5843,0,0.99000
1.9213,1.5843,0,0.99000
1.9888,1.5843,0,0.99000
2.0562,1.5843,0,0.99000
2.1236,1.5843,0,0.99000
2.1910,1.5843,0,0.99000
2.2584,1.5843,0,0.99000
2.3258,1.5843,0,0.99000
2.3933,1.5843,0,0.99000
2.4607,1.5843,0,0.99000
2.5281,1.5843,0,0.99000
2.5955,1.5843,0,0.99000
2.6629,1.5843,0,0.99000
2.7303,1.5843,0,0.99000
2.7978,1.5843,0,0.99000
2.8652,1.5843,0,0.99000
2.9326,1.5843,0,0.99000
3.0000,1.5843,0,0.99000
-3.0000,1.6517,0,0.01000
-2.9326,1.6517,0,0.01000
-2.8652,1.6517,0,0.01000
-2.7978,1.6517,0,0.01000
-2.7303,1.6517,0,0.01000
-2.6629,1.6517,0,0.01000
-2.5955,1.6517,0,0.01000
-2.5281,1.6517,0,0.01000
-2.4607,1.6517,0,0.01000
-2.3933,1.6517,0,0.01000
-2.3258,1.6517,0,0.01000
-2.2584,1.6517,0,0.01000
-2.1910,1.6517,0,0.01000
-2.1236,1.6517,0,0.01000
-2.0562,1.6517,0,0.01000
-1.9888,1.6517,0,0.01000
-1.9213,1.6517,0,0.01000
-1.8539,1.6517,0,0.01000
-1.7865,1.6517,0,0.01000
-1.7191,1.6517,0,0.01000
-1.6517,1.6517,0,0.01000
-1.5843,1.6517,0,0.01000
-1.5169,1.6517,0,0.01000
-1.4494,1.6517,0,0.01000
-1.3820,1.6517,0,0.01000
-1.3146,1.6517,0,0.01000
-1.2472,1.6517,0,0.01000
-1.1798,1.6517,0,0.01000
-1.1124,1.6517,0,0.01000
-1.0449,1.6517,0,0.01000
-0.9775,1.6517,0,0.01000
-0.9101,1.6517,0,0.01000
-0.8427,1.6517,0,0.01000
-0.7753,1.6517,0,0.01000
-0.7079,1.6517,0,0.01000
-0.6404,1.6517,0,0.01245
-0.5730,1.6517,0,0.02270
-0.5056,1.6517,0,0.05018
-0.4382,1.6517,0,0.11000
-0.3708,1.6517,0,0.11000
-0.3034,1.6517,0,0.11000
-0.2360,1.6517,0,0.12468
-0.1685,1.6517,0,0.17400
-0.1011,1.6517,0,0.17460
-0.0337,1.6517,0,0.20917
0.0337,1.6517,0,0.23120
0.1011,1.6517,0,0.23120
0.1685,1.6517,0,0.23120
0.2360,1.6517,0,0.41747
0.3034,1.6517,0,0.47310
0.3708,1.6517,0,0.47310
0.4382,1.6517,0,0.47310
0.5056,1.6517,0,0.55410
0.5730,1.6517,0,0.60430
0.6404,1.6517,0,0.60430
0.7079,1.6517,0,0.67370
0.7753,1.6517,0,0.73954
0.8427,1.6517,0,0.79956
0.9101,1.6517,0,0.85960
0.9775,1.6517,0,0.85960
1.0449,1.6517,0,0.88890
1.1124,1.6517,0,0.88890
1.1798,1.6517,0,0.93340
1.2472,1.6517,0,0.93900
1.3146,1.6517,0,0.94370
1.3820,1.6517,0,0.94370
1.4494,1.6517,0,0.95781
1.5169,1.6517,0,0.99000
1.5843,1.6517,0,0.99000
1.6517,1.6517,0,0.99000
1.7191,1.6517,0,0.99000
1.7865,1.6517,0,0.99000
1.8539,1.6517,0,0.99000
1.9213,1.6517,0,0.99000
1.9888,1.6517,0,0.99000
2.0562,1.6517,0,0.99000
2.1236,1.6517,0,0.99000
2.1910,1.6517,0,0.99000
2.2584,1.6517,0,0.99000
2.3258,1.6517,0,0.99000
2.3933,1.6517,0,0.99000
2.4607,1.6517,0,0.99000
2.5281,1.6517,0,0.99000
2.5955,1.6517,0,0.99000
2.6629,1.6517,0,0.99000
2.7303,1.6517,0,0.99000
2.7978,1.6517,0,0.99000
2.8652,1.6517,0,0.99000
2.9326,1.6517,0,0.99000
3.0000,1.6517,0,0.99000
-3.0000,1.7191,0,0.01000
-2.9326,1.7191,0,0.01000
-2.8652,1.7191,0,0.01000
-2.7978,1.7191,0,0.01000
-2.7303,1.7191,0,0.01000
-2.6629,1.7191,0,0.01000
-2.5955,1.7191,0,0.01000
-2.5281,1.7191,0,0.01000
-2.4607,1.7191,0,0.01000
-2.3933,1.7191,0,0.01000
-2.3258,1.7191,0,0.01000
-2.2584,1.7191,0,0.01000
-2.1910,1.7191,0,0.01000
-2.1236,1.7191,0,0.01000
-2.0562,1.7191,0,0.01000
-1.9888,1.7191,0,0.01000
-1.9213,1.7191,0,0.01000
-1.8539,1.7191,0,0.01000
-1.7865,1.7191,0,0.01000
-1.7191,1.7191,0,0.01000
-1.6517,1.7191,0,0.01000
-1.5843,1.7191,0,0.01000
-1.5169,1.7191,0,0.01000
-1.4494,1.7191,0,0.01000
-1.3820,1.7191,0,0.01000
-1.3146,1.7191,0,0.01000
-1.2472,1.7191,0,0.01000
-1.1798,1.7191,0,0.01000
-1.1124,1.7191,0,0.01000
-1.0449,1.7191,0,0.01000
-0.9775,1.7191,0,0.01000
-0.9101,1.7191,0,0.01000
-0.8427,1.7191,0,0.01000
-0.7753,1.7191,0,0.01000
-0.7079,1.7191,0,0.01000
-0.6404,1.7191,0,0.01000
-0.5730,1.7191,0,0.02084
-0.5056,1.7191,0,0.02270
-0.4382,1.7191,0,0.10200
-0.3708,1.7191,0,0.11000
-0.3034,1.7191,0,0.11000
-0.2360,1.7191,0,0.11000
-0.1685,1.7191,0,0.16752
-0.1011,1.7191,0,0.17460
-0.0337,1.7191,0,0.20000
0.0337,1.7191,0,0.22331
0.1011,1.7191,0,0.23120
0.1685,1.7191,0,0.23120
0.2360,1.7191,0,0.37500
0.3034,1.7191,0,0.47310
0.3708,1.7191,0,0.47310
0.4382,1.7191,0,0.47310
0.5056,1.7191,0,0.55410
0.5730,1.7191,0,0.60430
0.6404,1.7191,0,0.60430
0.7079,1.7191,0,0.67370
0.7753,1.7191,0,0.73764
0.8427,1.7191,0,0.78375
0.9101,1.7191,0,0.85960
0.9775,1.7191,0,0.85960
1.0449,1.7191,0,0.88890
1.1124,1.7191,0,0.88890
1.1798,1.7191,0,0.93480
1.2472,1.7191,0,0.93960
1.3146,1.7191,0,0.94370
1.3820,1.7191,0,0.94370
1.4494,1.7191,0,0.96400
1.5169,1.7191,0,0.99000
1.5843,1.7191,0,0.99000
1.6517,1.7191,0,0.99000
1.7191,1.7191,0,0.99000
1.7865,1.7191,0,0.99000
1.8539,1.7191,0,0.99000
1.9213,1.7191,0,0.99000
1.9888,1.7191,0,0.99000
2.0562,1.7191,0,0.99000
2.1236,1.7191,0,0.99000
2.1910,1.7191,0,0.99000
2.2584,1.7191,0,0.99000
2.3258,1.7191,0,0.99000
2.3933,1.7191,0,0.99000
2.4607,1.7191,0,0.99000
2.5281,1.7191,0,0.99000
2.5955,1.7191,0,0.99000
2.6629,1.7191,0,0.99000
2.7303,1.7191,0,0.99000
2.7978,1.7191,0,0.99000
2.8652,1.7191,0,0.99000
2.9326,1.7191,0,0.99000
3.0000,1.7191,0,0.99000
-3.0000,1.7865,0,0.01000
-2.9326,1.7865,0,0.01000
-2.8652,1.7865,0,0.01000
-2.7978,1.7865,0,0.01000
-2.7303,1.7865,0,0.01000
-2.6629,1.7865,0,0.01000
-2.5955,1.7865,0,0.01000
-2.5281,1.7865,0,0.01000
-2.4607,1.7865,0,0.01000
-2.3933,1.7865,0,0.01000
-2.3258,1.7865,0,0.01000
-2.2584,1.7865,0,0.01000
-2.1910,1.7865,0,0.01000
-2.1236,1.7865,0,0.01000
-2.0562,1.7865,0,0.01000
-1.9888,1.7865,0,0.01000
-1.9213,1.7865,0,0.01000
-1.8539,1.7865,0,0.01000
-1.7865,1.7865,0,0.01000
-1.7191,1.7865,0,0.01000
-1.6517,1.7865,0,0.01000
-1.5843,1.7865,0,0.01000
-1.5169,1.7865,0,0.01000
-1.4494,1.7865,0,0.01000
-1.3820,1.7865,0,0.01000
-1.3146,1.7865,0,0.01000
-1.2472,1.7865,0,0.01000
-1.1798,1.7865,0,0.01000
-1.1124,1.7865,0,0.01000
-1.0449,1.7865,0,0.01000
-0.9775,1.7865,0,0.01000
-0.9101,1.7865,0,0.01000
-0.8427,1.7865,0,0.01000
-0.7753,1.7865,0,0.01000
-0.7079,1.7865,0,0.01000
-0.6404,1.7865,0,0.01000
-0.5730,1.7865,0,0.01203
-0.5056,1.7865,0,0.02270
-0.4382,1.7865,0,0.05597
-0.3708,1.7865,0,0.11000
-0.3034,1.7865,0,0.11000
-0.2360,1.7865,0,0.11000
-0.1685,1.7865,0,0.13897
-0.1011,1.7865,0,0.17460
-0.0337,1.7865,0,0.18975
0.0337,1.7865,0,0.21234
0.1011,1.7865,0,0.23120
0.1685,1.7865,0,0.23120
0.2360,1.7865,0,0.23567
0.3034,1.7865,0,0.47310
0.3708,1.7865,0,0.47310
0.4382,1.7865,0,0.47310
0.5056,1.7865,0,0.55410
0.5730,1.7865,0,0.60430
0.6404,1.7865,0,0.60430
0.7079,1.7865,0,0.67370
0.7753,1.7865,0,0.73573
0.8427,1.7865,0,0.77120
0.9101,1.7865,0,0.85960
0.9775,1.7865,0,0.85960
1.0449,1.7865,0,0.88890
1.1124,1.7865,0,0.89118
1.1798,1.7865,0,0.93619
1.2472,1.7865,0,0.94020
1.3146,1.7865,0,0.94370
1.3820,1.7865,0,0.94370
1.4494,1.7865,0,0.97002
1.5169,1.7865,0,0.99000
1.5843,1.7865,0,0.99000
1.6517,1.7865,0,0.99000
1.7191,1.7865,0,0.99000
1.7865,1.7865,0,0.99000
1.8539,1.7865,0,0.99000
1.9213,1.7865,0,0.99000
1.9888,1.7865,0,0.99000
2.0562,1.7865,0,0.99000
2.1236,1.7865,0,0.99000
2.1910,1.7865,0,0.99000
2.2584,1.7865,0,0.99000
2.3258,1.7865,0,0.99000
2.3933,1.7865,0,0.99000
2.4607,1.7865,0,0.99000
2.5281,1.7865,0,0.99000
2.5955,1.7865,0,0.99000
2.6629,1.7865,0,0.99000
2.7303,1.7865,0,0.99000
2.7978,1.7865,0,0.99000
2.8652,1.7865,0,0.99000
2.9326,1.7865,0,0.99000
3.0000,1.7865,0,0.99000
-3.0000,1.8539,0,0.01000
-2.9326,1.8539,0,0.01000
-2.8652,1.8539,0,0.01000
-2.7978,1.8539,0,0.01000
-2.7303,1.8539,0,0.01000
-2.6629,1.8539,0,0.01000
-2.5955,1.8539,0,0.01000
-2.5281,1.8539,0,0.01000
-2.4607,1.8539,0,0.01000
-2.3933,1.8539,0,0.01000
-2.3258,1.8539,0,0.01000
-2.2584,1.8539,0,0.01000
-2.1910,1.8539,0,0.01000
-2.1236,1.8539,0,0.01000
-2.0562,1.8539,0,0.01000
-1.9888,1.8539,0,0.01000
-1.9213,1.8539,0,0.01000
-1.8539,1.8539,0,0.01000
-1.7865,1.8539,0,0.01000
-1.7191,1.8539,0,0.01000
-1.6517,1.8539,0,0.01000
-1.5843,1.8539,0,0.01000
-1.5169,1.8539,0,0.01000
-1.4494,1.8539,0,0.01000
-1.3820,1.8539,0,0.01000
-1.3146,1.8539,0,0.01000
-1.2472,1.8539,0,0.01000
-1.1798,1.8539,0,0.01000
-1.1124,1.8539,0,0.01000
-1.0449,1.8539,0,0.01000
-0.9775,1.8539,0,0.01000
-0.9101,1.8539,0,0.01000
-0.8427,1.8539,0,0.01000
-0.7753,1.8539,0,0.01000
-0.7079,1.8539,0,0.01000
-0.6404,1.8539,0,0.01000
-0.5730,1.8539,0,0.01000
-0.5056,1.8539,0,0.02156
-0.4382,1.8539,0,0.02270
-0.3708,1.8539,0,0.11000
-0.3034,1.8539,0,0.11000
-0.2360,1.8539,0,0.11000
-0.1685,1.8539,0,0.11661
-0.1011,1.8539,0,0.17287
-0.0337,1.8539,0,0.17460
0.0337,1.8539,0,0.21138
0.1011,1.8539,0,0.23120
0.1685,1.8539,0,0.23120
0.2360,1.8539,0,0.23120
0.3034,1.8539,0,0.47310
0.3708,1.8539,0,0.47310
0.4382,1.8539,0,0.47310
0.5056,1.8539,0,0.52473
0.5730,1.8539,0,0.60430
0.6404,1.8539,0,0.60430
0.7079,1.8539,0,0.67370
0.7753,1.8539,0,0.73530
0.8427,1.8539,0,0.77120
0.9101,1.8539,0,0.85960
0.9775,1.8539,0,0.85960
1.0449,1.8539,0,0.88890
1.1124,1.8539,0,0.89353
1.1798,1.8539,0,0.93756
1.2472,1.8539,0,0.94078
1.3146,1.8539,0,0.94370
1.3820,1.8539,0,0.94370
1.4494,1.8539,0,0.97586
1.5169,1.8539,0,0.99000
1.5843,1.8539,0,0.99000
1.6517,1.8539,0,0.99000
1.7191,1.8539,0,0.99000
1.7865,1.8539,0,0.99000
1.8539,1.8539,0,0.99000
1.9213,1.8539,0,0.99000
1.9888,1.8539,0,0.99000
2.0562,1.8539,0,0.99000
2.1236,1.8539,0,0.99000
2.1910,1.8539,0,0.99000
2.2584,1.8539,0,0.99000
2.3258,1.8539,0,0.99000
2.3933,1.8539,0,0.99000
2.4607,1.8539,0,0.99000
2.5281,1.8539,0,0.99000
2.5955,1.8539,0,0.99000
2.6629,1.8539,0,0.99000
2.7303,1.8539,0,0.99000
2.7978,1.8539,0,0.99000
2.8652,1.8539,0,0.99000
2.9326,1.8539,0,0.99000
3.0000,1.8539,0,0.99000
-3.0000,1.9213,0,0.01000
-2.9326,1.9213,0,0.01000
-2.8652,1.9213,0,0.01000
-2.7978,1.9213,0,0.01000
-2.7303,1.9213,0,0.01000
-2.6629,1.9213,0,0.01000
-2.5955,1.9213,0,0.01000
-2.5281,1.9213,0,0.01000
-2.4607,1.9213,0,0.01000
-2.3933,1.9213,0,0.01000
-2.3258,1.9213,0,0.01000
-2.2584,1.9213,0,0.01000
-2.1910,1.9213,0,0.01000
-2.1236,1.9213,0,0.01000
-2.0562,1.9213,0,0.01000
-1.9888,1.9213,0,0.01000
-1.9213,1.9213,0,0.01000
-1.8539,1.9213,0,0.01000
-1.7865,1.9213,0,0.01000
-1.7191,1.9213,0,0.01000
-1.6517,1.9213,0,0.01000
-1.5843,1.9213,0,0.01000
-1.5169,1.9213,0,0.01000
-1.4494,1.9213,0,0.01000
-1.3820,1.9213,0,0.01000
-1.3146,1.9213,0,0.01000
-1.2472,1.9213,0,0.01000
-1.1798,1.9213,0,0.01000
-1.1124,1.9213,0,0.01000
-1.0449,1.9213,0,0.01000
-0.9775,1.9213,0,0.01000
-0.9101,1.9213,0,0.01000
-0.8427,1.9213,0,0.01000
-0.7753,1.9213,0,0.01000
-0.7079,1.9213,0,0.01000
-0.6404,1.9213,0,0.01000
-0.5730,1.9213,0,0.01000
-0.5056,1.9213,0,0.01305
-0.4382,1.9213,0,0.02270
-0.3708,1.9213,0,0.07025
-0.3034,1.9213,0,0.11000
-0.2360,1.9213,0,0.11000
-0.1685,1.9213,0,0.11000
-0.1011,1.9213,0,0.16327
-0.0337,1.9213,0,0.17460
0.0337,1.9213,0,0.20000
0.1011,1.9213,0,0.22817
0.1685,1.9213,0,0.23120
0.2360,1.9213,0,0.23120
0.3034,1.9213,0,0.46123
0.3708,1.9213,0,0.47310
0.4382,1.9213,0,0.47310
0.5056,1.9213,0,0.47310
0.5730,1.9213,0,0.60430
0.6404,1.9213,0,0.60430
0.7079,1.9213,0,0.67370
0.7753,1.9213,0,0.73530
0.8427,1.9213,0,0.77120
0.9101,1.9213,0,0.85960
0.9775,1.9213,0,0.85960
1.0449,1.9213,0,0.88890
1.1124,1.9213,0,0.89586
1.1798,1.9213,0,0.93810
1.2472,1.9213,0,0.94136
1.3146,1.9213,0,0.94370
1.3820,1.9213,0,0.94370
1.4494,1.9213,0,0.98154
1.5169,1.9213,0,0.99000
1.5843,1.9213,0,0.99000
1.6517,1.9213,0,0.99000
1.7191,1.9213,0,0.99000
1.7865,1.9213,0,0.99000
1.8539,1.9213,0,0.99000
1.9213,1.9213,0,0.99000
1.9888,1.9213,0,0.99000
2.0562,1.9213,0,0.99000
2.1236,1.9213,0,0.99000
2.1910,1.9213,0,0.99000
2.2584,1.9213,0,0.99000
2.3258,1.9213,0,0.99000
2.3933,1.9213,0,0.99000
2.4607,1.9213,0,0.99000
2.5281,1.9213,0,0.99000
2.5955,1.9213,0,0.99000
2.6629,1.9213,0,0.99000
2.7303,1.9213,0,0.99000
2.7978,1.9213,0,0.99000
2.8652,1.9213,0,0.99000
2.9326,1.9213,0,0.99000
3.0000,1.9213,0,0.99000
-3.0000,1.9888,0,0.01000
-2.9326,1.9888,0,0.01000
-2.8652,1.9888,0,0.01000
-2.7978,1.9888,0,0.01000
-2.7303,1.9888,0,0.01000
-2.6629,1.9888,0,0.01000
-2.5955,1.9888,0,0.01000
-2.5281,1.9888,0,0.01000
-2.4607,1.9888,0,0.01000
-2.3933,1.9888,0,0.01000
-2.3258,1.9888,0,0.01000
-2.2584,1.9888,0,0.01000
-2.1910,1.9888,0,0.01000
-2.1236,1.9888,0,0.01000
-2.0562,1.9888,0,0.01000
-1.9888,1.9888,0,0.01000
-1.9213,1.9888,0,0.01000
-1.8539,1.9888,0,0.01000
-1.7865,1.9888,0,0.01000
-1.7191,1.9888,0,0.01000
-1.6517,1.9888,0,0.01000
-1.5843,1.9888,0,0.01000
-1.5169,1.9888,0,0.01000
-1.4494,1.9888,0,0.01000
-1.3820,1.9888,0,0.01000
-1.3146,1.9888,0,0.01000
-1.2472,1.9888,0,0.01000
-1.1798,1.9888,0,0.01000
-1.1124,1.9888,0,0.01000
-1.0449,1.9888,0,0.01000
-0.9775,1.9888,0,0.01000
-0.9101,1.9888,0,0.01000
-0.8427,1.9888,0,0.01000
-0.7753,1.9888,0,0.01000
-0.7079,1.9888,0,0.01000
-0.6404,1.9888,0,0.01000
-0.5730,1.9888,0,0.01000
-0.5056,1.9888,0,0.01000
-0.4382,1.9888,0,0.02270
-0.3708,1.9888,0,0.02885
-0.3034,1.9888,0,0.11000
-0.2360,1.9888,0,0.11000
-0.1685,1.9888,0,0.11000
-0.1011,1.9888,0,0.13655
-0.0337,1.9888,0,0.17460
0.0337,1.9888,0,0.19746
0.1011,1.9888,0,0.21805
0.1685,1.9888,0,0.23120
0.2360,1.9888,0,0.23120
0.3034,1.9888,0,0.37500
0.3708,1.9888,0,0.47310
0.4382,1.9888,0,0.47310
0.5056,1.9888,0,0.47310
0.5730,1.9888,0,0.59012
0.6404,1.9888,0,0.60430
0.7079,1.9888,0,0.67370
0.7753,1.9888,0,0.73530
0.8427,1.9888,0,0.77120
0.9101,1.9888,0,0.85960
0.9775,1.9888,0,0.85960
1.0449,1.9888,0,0.88890
1.1124,1.9888,0,0.89818
1.1798,1.9888,0,0.93810
1.2472,1.9888,0,0.94192
1.3146,1.9888,0,0.94370
1.3820,1.9888,0,0.94370
1.4494,1.9888,0,0.98706
1.5169,1.9888,0,0.99000
1.5843,1.9888,0,0.99000
1.6517,1.9888,0,0.99000
1.7191,1.9888,0,0.99000
1.7865,1.9888,0,0.99000
1.8539,1.9888,0,0.99000
1.9213,1.9888,0,0.99000
1.9888,1.9888,0,0.99000
2.0562,1.9888,0,0.99000
2.1236,1.9888,0,0.99000
2.1910,1.9888,0,0.99000
2.2584,1.9888,0,0.99000
2.3258,1.9888,0,0.99000
2.3933,1.9888,0,0.99000
2.4607,1.9888,0,0.99000
2.5281,1.9888,0,0.99000
2.5955,1.9888,0,0.99000
2.6629,1.9888,0,0.99000
2.7303,1.9888,0,0.99000
2.7978,1.9888,0,0.99000
2.8652,1.9888,0,0.99000
2.9326,1.9888,0,0.99000
3.0000,1.9888,0,0.99000
-3.0000,2.0562,0,0.01000
-2.9326,2.0562,0,0.01000
-2.8652,2.0562,0,0.01000
-2.7978,2.0562,0,0.01000
-2.7303,2.0562,0,0.01000
-2.6629,2.0562,0,0.01000
-2.5955,2.0562,0,0.01000
-2.5281,2.0562,0,0.01000
-2.4607,2.0562,0,0.01000
-2.3933,2.0562,0,0.01000
-2.3258,2.0562,0,0.01000
-2.2584,2.0562,0,0.01000
-2.1910,2.0562,0,0.01000
-2.1236,2.0562,0,0.01000
-2.0562,2.0562,0,0.01000
-1.9888,2.0562,0,0.01000
-1.9213,2.0562,0,0.01000
-1.8539,2.0562,0,0.01000
-1.7865,2.0562,0,0.01000
-1.7191,2.0562,0,0.01000
-1.6517,2.0562,0,0.01000
-1.5843,2.0562,0,0.01000
-1.5169,2.0562,0,0.01000
-1.4494,2.0562,0,0.01000
-1.3820,2.0562,0,0.01000
-1.3146,2.0562,0,0.01000
-1.2472,2.0562,0,0.01000
-1.1798,2.0562,0,0.01000
-1.1124,2.0562,0,0.01000
-1.0449,2.0562,0,0.01000
-0.9775,2.0562,0,0.01000
-0.9101,2.0562,0,0.01000
-0.8427,2.0562,0,0.01000
-0.7753,2.0562,0,0.01000
-0.7079,2.0562,0,0.01000
-0.6404,2.0562,0,0.01000
-0.5730,2.0562,0,0.01000
-0.5056,2.0562,0,0.01000
-0.4382,2.0562,0,0.01556
-0.3708,2.0562,0,0.02270
-0.3034,2.0562,0,0.09374
-0.2360,2.0562,0,0.11000
-0.1685,2.0562,0,0.11000
-0.1011,2.0562,0,0.11597
-0.0337,2.0562,0,0.17366
0.0337,2.0562,0,0.17460
0.1011,2.0562,0,0.21210
0.1685,2.0562,0,0.23120
0.2360,2.0562,0,0.23120
0.3034,2.0562,0,0.32807
0.3708,2.0562,0,0.47310
0.4382,2.0562,0,0.47310
0.5056,2.0562,0,0.47310
0.5730,2.0562,0,0.55421
0.6404,2.0562,0,0.60430
0.7079,2.0562,0,0.67370
0.7753,2.0562,0,0.73026
0.8427,2.0562,0,0.77120
0.9101,2.0562,0,0.85960
0.9775,2.0562,0,0.85960
1.0449,2.0562,0,0.88890
1.1124,2.0562,0,0.90048
1.1798,2.0562,0,0.93810
1.2472,2.0562,0,0.94248
1.3146,2.0562,0,0.94370
1.3820,2.0562,0,0.94663
1.4494,2.0562,0,0.99000
1.5169,2.0562,0,0.99000
1.5843,2.0562,0,0.99000
